Mock_mean_up	NT_mean_up	T_mean_up	Check_Mock_NT_up	Check_Mock_T_up	Checkreverse
ENSG00000251453	-0.992113658967613	1.0077040377899	-0.0155903788222888	1	1	1
ENSG00000251456	-1.15470053831116	0.577361129191303	0.577339409119856	1	1	1
ENSG00000251537	-1.047899975867	0.943984784627127	0.103915191239872	1	1	1
ENSG00000251595	-1.15115915448517	0.653838447562429	0.497320706922742	1	1	1
ENSG00000251597	-1.15372871949067	0.617883030699177	0.53584568879149	1	1	1
ENSG00000251611	-1.14020998221893	0.728031864491516	0.412178117727414	1	1	1
ENSG00000251614	-1.15002687302526	0.485132162101303	0.664894710923958	1	1	0
ENSG00000251616	-1.11835129542663	0.808108942017609	0.310242353409018	1	1	1
ENSG00000251620	-1.13710486305756	0.742461596923077	0.394643266134479	1	1	1
ENSG00000251647	-0.994039898541769	-0.0118154957212085	1.00585539426298	1	1	0
ENSG00000251703	-1.00462525994821	0.995309653601524	0.00931560634668455	1	1	1
ENSG00000251792	-0.815339656687661	1.1157771176541	-0.300437460966437	1	1	1
ENSG00000251869	-1.12885446334823	0.774821386616875	0.354033076731359	1	1	1
ENSG00000251880	-1.14687447598611	0.689666331806496	0.457208144179611	1	1	1
ENSG00000252116	-1.06909881435344	0.912399633934692	0.156699180418748	1	1	1
ENSG00000252236	-1.11616531859725	0.301896718680229	0.814268599917017	1	1	0
ENSG00000252263	-1.0355435180132	0.960193748430314	0.0753497695828838	1	1	1
ENSG00000252397	-1.15468194569655	0.583015760229951	0.571666185466595	1	1	1
ENSG00000252424	-1.15405600188403	0.610435460985939	0.54362054089809	1	1	1
ENSG00000252452	-0.953117840124679	1.04107179602448	-0.0879539558998037	1	1	1
ENSG00000252473	-1.013279697786	0.98616898308719	0.0271107146988146	1	1	1
ENSG00000252552	-1.14758074953954	0.462912886230838	0.684667863308702	1	1	0
ENSG00000252779	-1.13373314078856	0.756568637089094	0.377164503699464	1	1	1
ENSG00000252835	-1.15426991453122	0.604442892120914	0.54982702241031	1	1	1
ENSG00000252847	-0.908133531663544	1.07169943700552	-0.16356590534198	1	1	1
ENSG00000252945	-1.1299010834083	0.358813072318894	0.771088011089408	1	1	0
ENSG00000252947	-1.10520731764569	0.842237201021966	0.262970116623728	1	1	1
ENSG00000253047	-1.15445002032539	0.556395633599164	0.598054386726229	1	1	0
ENSG00000253048	-1.1312230940409	0.766237401863222	0.364985692177682	1	1	1
ENSG00000253123	-1.14662093244568	0.691400804346024	0.455220128099656	1	1	1
ENSG00000253133	-1.15183932439147	0.505566068904068	0.646273255487404	1	1	0
ENSG00000253161	-1.15389625449093	0.614265353882084	0.539630900608848	1	1	1
ENSG00000253181	-1.14834837783842	0.678921515075538	0.469426862762883	1	1	1
ENSG00000253256	-1.14205558738544	0.718614298805067	0.42344128858037	1	1	1
ENSG00000253315	-1.15062695465495	0.659237302407788	0.491389652247159	1	1	1
ENSG00000253335	-1.12909925234129	0.773956308900113	0.355142943441174	1	1	1
ENSG00000253344	-1.13904685169262	0.733624620957274	0.405422230735347	1	1	1
ENSG00000253392	-0.791824497162095	-0.331934214809753	1.12375871197185	1	1	0
ENSG00000253430	-0.996278189755461	1.00368071182255	-0.00740252206709148	1	1	1
ENSG00000253598	-1.00417494090191	0.995772102628713	0.00840283827319398	1	1	1
ENSG00000253706	-0.403766817188272	1.13875547456859	-0.734988657380317	1	0	1
ENSG00000253736	-1.0150407549812	0.0307927830560132	0.984247971925191	1	1	0
ENSG00000253746	-1.13500973707367	0.383617205652757	0.751392531420913	1	1	0
ENSG00000253760	-1.06114334490006	0.136260753021291	0.924882591878767	1	1	0
ENSG00000253849	-1.15252113241067	0.637671310461631	0.514849821949044	1	1	1
ENSG00000253854	-1.11461502881517	0.296108350636894	0.818506678178282	1	1	0
ENSG00000253955	-1.13161362523749	0.76477402695982	0.366839598277672	1	1	1
ENSG00000254039	-1.14784789381545	0.465140172853065	0.682707720962386	1	1	0
ENSG00000254044	-1.15415083226413	0.607928167841062	0.546222664423065	1	1	1
ENSG00000254080	-1.13072244985201	0.76809271249145	0.362629737360563	1	1	1
ENSG00000254112	-0.966016219835449	1.03083061517022	-0.0648143953347726	1	1	1
ENSG00000254181	-0.992870256868942	1.00698041513169	-0.0141101582627526	1	1	1
ENSG00000254202	-0.981656207851508	1.01738609426485	-0.0357298864133434	1	1	1
ENSG00000254206	-1.11450558139057	0.295703594965397	0.818801986425172	1	1	0
ENSG00000254213	-1.0633481195648	0.14184322151598	0.921504898048822	1	1	0
ENSG00000254226	-1.13471508168142	0.752604032180067	0.382111049501356	1	1	1
ENSG00000254238	-1.0743366654372	0.903706935014401	0.170629730422799	1	1	1
ENSG00000254306	-0.96640600479417	1.03050965814259	-0.0641036533484197	1	1	1
ENSG00000254347	-1.14036495991177	0.413097093448825	0.727267866462945	1	1	0
ENSG00000254349	-1.13654927773956	0.744886655596452	0.391662622143109	1	1	1
ENSG00000254392	-1.14359822891271	0.710136810406473	0.433461418506235	1	1	1
ENSG00000254396	-1.11096650597635	0.282875353342862	0.828091152633486	1	1	0
ENSG00000254420	-0.974209279885711	1.02393534811669	-0.0497260682309803	1	1	1
ENSG00000254469	-1.13476764804097	0.752388658334837	0.382378989706129	1	1	1
ENSG00000254480	-1.14559910270771	0.447491842467032	0.698107260240679	1	1	0
ENSG00000254485	-1.13637372904475	0.745644073315635	0.390729655729117	1	1	1
ENSG00000254556	-1.15234168241296	0.512284338482912	0.64005734393005	1	1	0
ENSG00000254582	-1.02559630870286	0.972269762485491	0.0533265462173695	1	1	1
ENSG00000254710	-1.08023967905429	0.893406800576541	0.186832878477746	1	1	1
ENSG00000254812	-1.14083814667085	0.415932043700337	0.724906102970509	1	1	0
ENSG00000254839	-1.15282313079383	0.519410496722459	0.633412634071373	1	1	0
ENSG00000254860	-1.13550940767765	0.749314029698634	0.386195377979013	1	1	1
ENSG00000254897	-0.975179993265834	1.02309721932047	-0.0479172260546363	1	1	1
ENSG00000254965	-1.14756909679513	0.46281664285454	0.68475245394059	1	1	0
ENSG00000254972	-1.15347924359719	0.622720334525095	0.530758909072097	1	1	1
ENSG00000255075	-1.04011841248228	0.954357797087923	0.08576061539436	1	1	1
ENSG00000255085	-0.995837051890233	1.00411159638556	-0.00827454449533044	1	1	1
ENSG00000255094	-1.13582181199386	0.747998686118832	0.387823125875031	1	1	1
ENSG00000255299	-1.09120843277577	0.872633446242477	0.218574986533292	1	1	1
ENSG00000255319	-1.1476020542845	0.684513012724206	0.463089041560293	1	1	1
ENSG00000255353	-0.98284115841382	1.01631813396958	-0.0334769755557652	1	1	1
ENSG00000255395	-1.11079918148098	0.828518399715421	0.282280781765562	1	1	1
ENSG00000255398	-1.15049972573959	0.490027883282108	0.660471842457483	1	1	0
ENSG00000255462	-1.13953509735058	0.7313064648214	0.408228632529175	1	1	1
ENSG00000255480	-1.14050918367642	0.726552709108743	0.413956474567674	1	1	1
ENSG00000255503	-0.922518733350759	-0.140171751544059	1.06269048489482	1	1	0
ENSG00000255520	-1.11257448919326	0.823931606572125	0.288642882621134	1	1	1
ENSG00000255714	-0.863534765634961	1.09564295956724	-0.232108193932282	1	1	1
ENSG00000255746	-1.02277614552957	0.975550455020995	0.0472256905085723	1	1	1
ENSG00000255790	-1.15057203971884	0.659772622719983	0.490799416998858	1	1	1
ENSG00000255847	-1.08310906310694	0.88818988471541	0.194919178391532	1	1	1
ENSG00000255886	-1.04599168477941	0.0994087243971416	0.94658296038227	1	1	0
ENSG00000255893	-1.15463592839697	0.566739465195877	0.587896463201094	1	1	0
ENSG00000255946	-1.13074625633458	0.768005005814909	0.362741250519671	1	1	1
ENSG00000256030	-1.1000657780363	0.853992529422997	0.246073248613301	1	1	1
ENSG00000256039	-1.12395214676496	0.791211059448814	0.332741087316144	1	1	1
ENSG00000256087	-1.00327601701938	0.99669146547701	0.00658455154237211	1	1	1
ENSG00000256134	-1.12177885543886	0.797974116423088	0.323804739015772	1	1	1
ENSG00000256172	-1.10074247755531	0.852487935732733	0.248254541822579	1	1	1
ENSG00000256189	-1.0490457654166	0.942407120920417	0.106638644496186	1	1	1
ENSG00000256249	-1.15441122200062	0.554821511972725	0.599589710027895	1	1	0
ENSG00000256278	-1.01481738031936	0.984492816337984	0.0303245639813728	1	1	1
ENSG00000256294	-1.03984660110805	0.954709782201083	0.0851368189069656	1	1	1
ENSG00000256355	-1.09815122049386	0.858183880430518	0.239967340063338	1	1	1
ENSG00000256538	-1.1543323696588	0.551915733973503	0.602416635685297	1	1	0
ENSG00000256625	-1.04031247624789	0.954106078338504	0.0862063979093817	1	1	1
ENSG00000256646	-0.383021414827433	1.13489342234848	-0.751872007521051	1	0	1
ENSG00000256657	-1.13541616773133	0.749704222672834	0.385711945058501	1	1	1
ENSG00000256723	-1.09337627687592	0.868240992372909	0.225135284503013	1	1	1
ENSG00000256734	-1.07997295946112	0.893884494876999	0.186088464584124	1	1	1
ENSG00000256737	-1.14787377664661	0.682515637005021	0.465358139641589	1	1	1
ENSG00000256742	-1.15432014233959	0.602826328042108	0.551493814297479	1	1	1
ENSG00000256826	-1.01918785907677	0.979638694356464	0.0395491647203048	1	1	1
ENSG00000256862	-1.12368894613902	0.792045177333717	0.331643768805301	1	1	1
ENSG00000256898	-1.14289908523611	0.428844280706535	0.714054804529572	1	1	0
ENSG00000257004	-1.11224259780045	0.824798247536646	0.287444350263805	1	1	1
ENSG00000257027	-1.1546939058404	0.580736327682337	0.573957578158065	1	1	1
ENSG00000257065	-1.13726844182626	0.741739300040113	0.395529141786143	1	1	1
ENSG00000257078	-1.13508948406672	0.75106285386667	0.384026630200048	1	1	1
ENSG00000257126	-1.14427569312527	0.438067515795465	0.706208177329801	1	1	0
ENSG00000257135	-1.15324607170772	0.626798962033989	0.526447109673732	1	1	1
ENSG00000257138	-1.13289830763842	0.759855638747985	0.373042668890434	1	1	1
ENSG00000257176	-1.13135444306009	0.765746817236491	0.365607625823602	1	1	1
ENSG00000257178	-1.12720054243793	0.780543127394801	0.346657415043128	1	1	1
ENSG00000257202	-0.87485402573621	1.09009294980664	-0.215238924070433	1	1	1
ENSG00000257225	-1.0955801700275	0.863666751264819	0.231913418762679	1	1	1
ENSG00000257252	-1.13209515073495	0.369145500056422	0.762949650678532	1	1	0
ENSG00000257329	-0.90017266003515	1.07639846194057	-0.176225801905423	1	1	1
ENSG00000257335	-1.15058918723962	0.659605871960547	0.490983315279075	1	1	1
ENSG00000257472	-1.13732259128663	0.741499348489913	0.395823242796714	1	1	1
ENSG00000257507	-0.897920097723531	1.07769260216096	-0.179772504437428	1	1	1
ENSG00000257526	-1.15206718229363	0.508536142220864	0.643531040072766	1	1	0
ENSG00000257534	-1.15290144296463	0.632251233196444	0.520650209768185	1	1	1
ENSG00000257543	-1.1444717768822	0.705045014407951	0.439426762474247	1	1	1
ENSG00000257624	-1.14148782190791	0.419899075686236	0.721588746221677	1	1	0
ENSG00000257743	-1.15467821878379	0.571121529499659	0.583556689284134	1	1	0
ENSG00000257759	-1.15468671453223	0.582236562971829	0.572450151560398	1	1	1
ENSG00000257761	-1.08112273488975	0.89181657961743	0.189306155272315	1	1	1
ENSG00000257763	-1.13798454965624	0.399453566688185	0.738530982968058	1	1	0
ENSG00000257809	-1.12519972283748	0.787197697104755	0.338002025732726	1	1	1
ENSG00000257815	-1.14527590430809	0.700142176627036	0.445133727681057	1	1	1
ENSG00000257869	-1.1546435771041	0.56738914594376	0.587254431160341	1	1	0
ENSG00000257950	-1.1440580371627	0.436572731526949	0.707485305635756	1	1	0
ENSG00000258017	1.15070215743338	-0.658497988813339	-0.492204168620043	0	0	0
ENSG00000258044	-0.851751460895535	1.1010716921113	-0.249320231215765	1	1	1
ENSG00000258083	-1.1405199507989	0.726499155416036	0.414020795382864	1	1	1
ENSG00000258123	-0.96448710689825	1.03208304409188	-0.0675959371936282	1	1	1
ENSG00000258136	-1.15449668690374	0.558458720086474	0.596037966817268	1	1	0
ENSG00000258227	-1.13793263982548	0.738766144455825	0.399166495369654	1	1	1
ENSG00000258373	-1.15200131655764	0.644336044332414	0.507665272225228	1	1	1
ENSG00000258393	-1.10013621215457	0.853836498161853	0.246299713992719	1	1	1
ENSG00000258401	-1.15283368994375	0.519576168533211	0.633257521410541	1	1	0
ENSG00000258458	-1.14261605679925	0.427011770449554	0.7156042863497	1	1	0
ENSG00000258459	-1.15294570145373	0.521362442231516	0.631583259222215	1	1	0
ENSG00000258474	-1.09219786697243	0.87064148005854	0.221556386913895	1	1	1
ENSG00000258479	-1.10729847294878	0.8372291526426	0.270069320306185	1	1	1
ENSG00000258510	-1.05648002394469	0.931833209702893	0.124646814241799	1	1	1
ENSG00000258548	-0.893397088177658	-0.186848006787081	1.08024509496474	1	1	0
ENSG00000258553	-1.15132175855195	0.652104690102168	0.499217068449784	1	1	1
ENSG00000258572	-1.12629718861348	0.783582217402299	0.342714971211177	1	1	1
ENSG00000258587	-1.06985169806875	0.911174447841819	0.158677250226926	1	1	1
ENSG00000258670	-1.02405246262613	0.974073215224901	0.0499792474012243	1	1	1
ENSG00000258673	-1.15053594812715	0.660122402647847	0.490413545479307	1	1	1
ENSG00000258722	-1.15460913028088	0.56472214867818	0.589886981602696	1	1	0
ENSG00000258738	-1.02777409160712	0.969694365255396	0.0580797263517256	1	1	1
ENSG00000258744	-1.14008133283364	0.728662593946422	0.411418738887216	1	1	1
ENSG00000258745	-1.13772048087549	0.739722993977929	0.39799748689756	1	1	1
ENSG00000258806	-1.15326949158152	0.626405317823551	0.526864173757973	1	1	1
ENSG00000258815	-1.14498754424294	0.443061772034974	0.701925772207966	1	1	0
ENSG00000258837	-1.11086914221119	0.828339887400893	0.282529254810293	1	1	1
ENSG00000258851	-1.15230677221186	0.640510413973954	0.511796358237911	1	1	1
ENSG00000258884	-1.14056276818411	0.726285963749695	0.414276804434411	1	1	1
ENSG00000258893	-1.12137781740432	0.799192248249308	0.322185569155012	1	1	1
ENSG00000258906	-1.1488418999868	0.675027692441582	0.473814207545221	1	1	1
ENSG00000258932	-0.999798332187605	-0.00040321368882676	1.00020154587643	1	1	0
ENSG00000258942	-1.12607071245812	0.784335069080315	0.341735643377805	1	1	1
ENSG00000258949	-1.15219879975946	0.641890313953372	0.510308485806088	1	1	1
ENSG00000258955	-1.10959298381241	0.831568162612769	0.278024821199643	1	1	1
ENSG00000258968	-1.07961190864209	0.894529219752892	0.185082688889202	1	1	1
ENSG00000258976	-1.09208390462737	0.870871998553845	0.22121190607352	1	1	1
ENSG00000259026	-1.07563528169598	0.901488584941834	0.174146696754146	1	1	1
ENSG00000259038	-0.933476027588085	1.05535238623051	-0.121876358642426	1	1	1
ENSG00000259039	-1.14065812013574	0.725809894019521	0.414848226116218	1	1	1
ENSG00000259110	-1.05174503137207	0.938636724088513	0.113108307283556	1	1	1
ENSG00000259186	-1.04577107990659	0.94688098370624	0.0988900962003468	1	1	1
ENSG00000259209	-1.14581693276934	0.696713423612937	0.449103509156404	1	1	1
ENSG00000259275	-1.12990992750424	0.771056071938184	0.358853855566055	1	1	1
ENSG00000259281	-0.68560691865691	1.14745081365042	-0.461843894993507	1	1	1
ENSG00000259286	-1.0730599585568	0.167197142928107	0.905862815628696	1	1	0
ENSG00000259315	-1.1395127811737	0.408099450877034	0.731413330296662	1	1	0
ENSG00000259359	-1.09957692780797	0.855071832062632	0.244505095745339	1	1	1
ENSG00000259422	-1.14800018263327	0.681571860408181	0.466428322225089	1	1	1
ENSG00000259470	-1.11589372079294	0.300875074855617	0.815018645937325	1	1	0
ENSG00000259488	-1.15401864400691	0.611371029809396	0.542647614197513	1	1	1
ENSG00000259502	-1.14783892350568	0.682774201034071	0.465064722471612	1	1	1
ENSG00000259518	-1.04566163608535	0.947028657634623	0.0986329784507315	1	1	1
ENSG00000259531	-1.10482951827436	0.843127334823612	0.261702183450745	1	1	1
ENSG00000259573	-1.01884106557103	0.98002882248042	0.0388122430906127	1	1	1
ENSG00000259594	-1.14500714807694	0.70180544231397	0.443201705762969	1	1	1
ENSG00000259598	-1.15453754610451	0.594070290133731	0.560467255970776	1	1	1
ENSG00000259614	-1.03764889258178	0.957531161298601	0.0801177312831753	1	1	1
ENSG00000259637	-0.93973235185186	-0.111233927466101	1.05096627931796	1	1	0
ENSG00000259648	-1.1015405037926	0.850697557886023	0.250842945906582	1	1	1
ENSG00000259668	-1.10589351850237	0.265284380235721	0.84060913826665	1	1	0
ENSG00000259673	-1.08599764157626	0.882788228904549	0.203209412671707	1	1	1
ENSG00000259692	-1.14226341503937	0.717506971813005	0.424756443226369	1	1	1
ENSG00000259695	-1.04537315810668	0.947417341104487	0.0979558170021936	1	1	1
ENSG00000259719	-1.099647392993	0.854916646780146	0.24473074621285	1	1	1
ENSG00000259736	-1.13989150952069	0.729587572251839	0.410303937268847	1	1	1
ENSG00000259751	-1.1515003160153	0.65014953073683	0.501350785278471	1	1	1
ENSG00000259775	-1.10759826511572	0.836499614224388	0.27109865089133	1	1	1
ENSG00000259788	-1.06660458999387	0.916402786321346	0.150201803672525	1	1	1
ENSG00000259810	-1.09712985024157	0.860381487833033	0.236748362408538	1	1	1
ENSG00000259818	-1.13896115673349	0.404933890192127	0.734027266541362	1	1	0
ENSG00000259826	-1.13165719372076	0.764609875971468	0.367047317749293	1	1	1
ENSG00000259845	-1.05486211190089	0.934185826859146	0.120676285041748	1	1	1
ENSG00000259915	-1.14705137006748	0.688438111775719	0.458613258291766	1	1	1
ENSG00000259994	-1.12566978107791	0.785659166541401	0.340010614536504	1	1	1
ENSG00000260012	-1.05942727926053	0.927470324010268	0.131956955250263	1	1	1
ENSG00000260035	-1.13948328293977	0.407928830093284	0.731554452846488	1	1	0
ENSG00000260046	-0.916046544146196	1.06682869806597	-0.150782153919771	1	1	1
ENSG00000260063	-1.12177793537535	0.323801014010657	0.797976921364696	1	1	0
ENSG00000260103	-1.10872890745989	0.275007768966365	0.833721138493525	1	1	0
ENSG00000260171	-1.1546412283205	0.567185260347805	0.58745596797269	1	1	0
ENSG00000260179	-1.15461725521536	0.565298404078743	0.589318851136615	1	1	0
ENSG00000260206	-0.954989387131155	-0.084640924279571	1.03963031141073	1	1	0
ENSG00000260273	-1.15215364400804	0.509695458284634	0.642458185723406	1	1	0
ENSG00000260285	-1.13205398905804	0.368947507028817	0.763106482029218	1	1	0
ENSG00000260314	-1.06801269480566	0.914153243747477	0.15385945105818	1	1	1
ENSG00000260317	-1.15460355978933	0.590261903017329	0.564341656772001	1	1	1
ENSG00000260329	-1.14475851593589	0.70332182226311	0.441436693672781	1	1	1
ENSG00000260339	-1.15282675822188	0.633359398688464	0.519467359533415	1	1	1
ENSG00000260369	-1.00139633234628	0.00279853856475475	0.998597793781523	1	1	0
ENSG00000260392	-1.08739341479962	0.880121544603923	0.207271870195699	1	1	1
ENSG00000260395	-1.11520888623402	0.816895505532404	0.298313380701618	1	1	1
ENSG00000260423	-1.1251163913506	0.78746891003914	0.337647481311461	1	1	1
ENSG00000260428	-1.15224741676383	0.641272905773782	0.510974510990051	1	1	1
ENSG00000260452	-0.825494032390917	1.11197494889354	-0.286480916502626	1	1	1
ENSG00000260456	-1.08718571899278	0.880520758776952	0.20666496021583	1	1	1
ENSG00000260468	-1.14695413734725	0.457839033769362	0.689115103577888	1	1	0
ENSG00000260470	-1.03265412138204	0.963785549485809	0.0688685718962303	1	1	1
ENSG00000260479	-1.08300919339523	0.888373902439789	0.194635290955443	1	1	1
ENSG00000260490	-1.11537078958975	0.816453633374224	0.298917156215522	1	1	1
ENSG00000260494	-1.15006692801225	0.485537398062691	0.664529529949558	1	1	0
ENSG00000260526	-1.12251914013542	0.795701641851385	0.326817498284039	1	1	1
ENSG00000260583	-1.15227079903772	0.511297106329308	0.640973692708409	1	1	0
